id	logFC	AveExpr	t	P.Value	adj.P.Val	B
STX17	0.215500282615276	8.40514058098422	5.76401026547256	4.10205264811738e-08	3.6613504473877e-07	8.20370808018101
EPHB2	-0.233395348771959	7.06438676791667	-5.76370681139977	4.10816790745185e-08	3.66488992601984e-07	8.20227277191176
MED7	0.205902489175783	7.80717280071121	5.76336496108456	4.11506762133317e-08	3.66912514688744e-07	8.20065591210621
UBXN6	-0.255901303442814	8.5993261086269	-5.76199513118095	4.14282944258406e-08	3.69194753461438e-07	8.19417761281132
RFC4	0.330897535214631	7.74379257021886	5.76177401352038	4.14732789776684e-08	3.69402539190852e-07	8.19313198112235
SIGLEC15	-0.160041771746558	7.10335029994606	-5.7600277430474	4.18302266311509e-08	3.72387312588961e-07	8.18487505311755
ERCC6L2	0.208466526510668	8.31746707552649	5.7595660825015	4.1925094042391e-08	3.73037058055679e-07	8.18269244630815
TMEM62	0.185770430021215	8.57637245813391	5.75797998195414	4.22526315814537e-08	3.75755275535014e-07	8.17519465871331
SGCE	0.25774260989192	5.83299907946635	5.757221574832	4.24101300088555e-08	3.76959278618857e-07	8.1716100052132
PBDC1	0.228413048424248	6.9999348957985	5.75700937945056	4.24542993911994e-08	3.77155235029269e-07	8.17060710704508
MS4A4A	-0.586258056731696	7.63316323252341	-5.75576345570536	4.27145533675319e-08	3.79269638442544e-07	8.16471898899385
ZNF329	0.233150618899508	6.69960073978439	5.7544155386906	4.29978703450865e-08	3.81586514129638e-07	8.15834979641245
RRP12	-0.367251274992896	8.51877125500701	-5.75365853080622	4.31577903893756e-08	3.82806457106178e-07	8.15477320098011
CYSLTR2	0.318474866534713	7.57761103957548	5.75343187409923	4.32057853738953e-08	3.82820094217734e-07	8.15370238764331
SRSF10.1	0.175404662405953	8.42266958793162	5.75341146329047	4.32101099636345e-08	3.82820094217734e-07	8.15360596049418
PZP	0.375292484174119	6.46173693749653	5.75333320940802	4.32266941206675e-08	3.82820094217734e-07	8.15323626634494
OLFML2B	-0.367174154974897	6.11110768117124	-5.75251681687259	4.3400082093627e-08	3.84156074523444e-07	8.14937958570622
ANKZF1	0.148096181408066	8.30302578092601	5.75187783919444	4.35362647598735e-08	3.85161516152737e-07	8.1463612711838
SCPEP1	-0.297245796276426	9.62929178691742	-5.75177023582779	4.35592389195675e-08	3.85164888537752e-07	8.14585301078337
ST6GALNAC2	-0.443110162774529	7.8539573504471	-5.74910433594404	4.4132232363329e-08	3.8970748720646e-07	8.13326271586884
ITIH3	-0.130014731268504	5.95029734705365	-5.74909275186071	4.41347382031163e-08	3.8970748720646e-07	8.13320801581725
CLP1	-0.150570921609097	7.45337299181406	-5.74906126166963	4.41415507857622e-08	3.8970748720646e-07	8.13305931947116
ZNF280B	0.206233191777445	6.88852118349494	5.74840293337122	4.42842092643076e-08	3.90764596034118e-07	8.12995082203468
GTF3C3	0.245825913813584	7.94827034798174	5.74814862384246	4.43394383630481e-08	3.91049531926148e-07	8.12875008442288
ZNF654	0.244020298942478	7.66058624353906	5.74406559345666	4.52354442143344e-08	3.98745528937938e-07	8.10947656312695
THEMIS	0.462878864867861	9.05138113459404	5.74300527680449	4.54710095897658e-08	4.00614868985183e-07	8.10447291177424
MAGOHB	0.237099039615771	7.90882701999715	5.74135923097427	4.58390834588968e-08	4.03649119218633e-07	8.09670639096023
KPNA4	0.239914786043123	7.87346034182203	5.74123051033823	4.58679893880133e-08	4.03695138403124e-07	8.09609911107347
N6AMT1	0.252052647344011	6.68937109163551	5.74012832146989	4.61162318164783e-08	4.05670546959402e-07	8.09089955450475
COA5	0.177557491007646	7.66678955779618	5.73785546065799	4.66322983213315e-08	4.09998670336286e-07	8.08017943442563
TOPORS	0.231880438661273	7.66160398001816	5.73521453824858	4.72390347238867e-08	4.15119105140629e-07	8.06772681160222
INPP5F	0.200239310406847	7.36492111582569	5.73317224612407	4.7713528833466e-08	4.19072766384816e-07	8.05809945507675
KATNBL1	0.224043544433597	7.77388653047572	5.73295330949542	4.77646711641242e-08	4.19305928942322e-07	8.05706752189085
AKTIP	0.3121474118148	8.25781613816164	5.73146539320843	4.81136633657382e-08	4.22152204353631e-07	8.05005507905625
AGER.1	-0.247593413965913	8.08308019222209	-5.73094084552143	4.82372903091257e-08	4.22855269856034e-07	8.04758320746716
SMARCA5	0.166623753449606	9.19864376388605	5.73091495214895	4.82434009778266e-08	4.22855269856034e-07	8.04746119171675
ZNF286A	0.264035712228057	7.21413247513414	5.73038996469601	4.83674580904608e-08	4.23724781873677e-07	8.04498740339673
MAP3K2	0.187410338117919	9.06106323112778	5.7299070287243	4.84818538012427e-08	4.24508805137949e-07	8.04271189648235
SDHC.1	-0.179884963277619	10.436350430414	-5.72683566003348	4.92156054513862e-08	4.30712341753199e-07	8.02824310231842
FAM76B	0.239344344561977	7.69090230707893	5.72407248726577	4.98850049875787e-08	4.36346621358769e-07	8.01523051949384
UBL7	-0.231565412499405	8.77110876915891	-5.7238576765494	4.99374160551858e-08	4.36362899986516e-07	8.01421908585795
NUDT16	-0.257081834820134	8.38727874175783	-5.72385504563462	4.99380582985507e-08	4.36362899986516e-07	8.01420669838204
ZNF571	0.279531348412098	6.42747658669327	5.72272646450658	5.0214307353784e-08	4.38552003979155e-07	8.00889319822363
NEDD1	0.242633827641036	8.43761376270018	5.72230964091591	5.03167131403643e-08	4.39175345220232e-07	8.00693091464505
TSPAN5	0.397602359760841	7.92876330398559	5.72222634332577	5.03372022853316e-08	4.39175345220232e-07	8.00653878518109
PYROXD1	0.273701147622289	9.27718087392665	5.7219605578234	5.04026335242545e-08	4.39521276890788e-07	8.00528760561633
ZNF14	0.343910010267118	7.16403124619058	5.72141606669545	5.0536936608776e-08	4.40467124389781e-07	8.00272454425821
IRF5	-0.298057136325742	8.37890964927769	-5.72016718264697	5.08463075780129e-08	4.42937072861504e-07	7.99684632628579
FBXO25	0.208805805529591	9.63461256117703	5.72005145670567	5.08750685822291e-08	4.42961271292054e-07	7.99630167275416
PLEKHA5	0.334274382691778	6.87334603720137	5.71987479912862	5.09190034263031e-08	4.43117493829308e-07	7.99547026400011
AEBP2	0.176896110332427	9.21423313862561	5.71821957227437	5.13324665510578e-08	4.46487698858385e-07	7.98768103926127
CDC42SE2	0.240143885016007	11.0406459440977	5.7180193533069	5.13827018491014e-08	4.46675996449315e-07	7.98673894205158
CSAD	-0.213939421303721	8.26392603536646	-5.71792450123581	5.14065171887351e-08	4.46675996449315e-07	7.98629263888536
SOS1	0.181399064824546	9.41004597000099	5.71776057956895	5.14476998935033e-08	4.46806106869304e-07	7.98552135711827
FAM98C	-0.153420374610375	8.24373506459678	-5.71674893030906	5.17025757777537e-08	4.48790993818302e-07	7.98076168120984
CLASRP	-0.1823396268154	7.97958903479825	-5.71653539654194	5.17565313383272e-08	4.4903071056275e-07	7.97975710371313
ADAT2	0.22807478732576	7.72954888365294	5.71591839968419	5.19127433594299e-08	4.50156891552167e-07	7.97685455754901
NCBP1	0.124262792436717	9.09432766286535	5.71520653146516	5.20935481078927e-08	4.51495072772422e-07	7.9735059622596
PVR	-0.206358988550095	8.18395488157841	-5.71444999556645	5.22863730096637e-08	4.52936019852006e-07	7.96994755226575
C1orf101	0.199453404530771	6.19729179242692	5.71282372091754	5.27032423544895e-08	4.56315325372949e-07	7.96229932288592
HTR7P1	-0.168569637949138	7.19691313641673	-5.71227538410846	5.28445312138647e-08	4.57306379763435e-07	7.95972086433033
TRAF6	0.148659255984512	8.78422683712694	5.71212955020247	5.28821702776571e-08	4.57399918261541e-07	7.95903513308481
RANBP9	0.118593091078967	9.56332378614105	5.7117940969051	5.29688488030547e-08	4.57917309530668e-07	7.95745782879964
SLC4A2	-0.178261623967906	8.22943183069127	-5.71138701952478	5.30742210980006e-08	4.58595702624792e-07	7.95554382914895
ZDHHC12	-0.218607591480504	8.89689338096417	-5.71067111905802	5.32600300814517e-08	4.59968081473449e-07	7.95217801995174
TCP11L2	0.264891210993927	9.06253224340988	5.70935815747525	5.36024587938552e-08	4.62690996211465e-07	7.94600584538293
RBBP6	0.185931607705561	9.01917770398662	5.70925127487336	5.36304290527279e-08	4.62698155106733e-07	7.94550343600899
ZNF184	0.254103530886995	7.44192193375579	5.70858537537981	5.38050110457128e-08	4.6396956414128e-07	7.94237346659295
ADCY4	-0.227527077186678	7.29346687275345	-5.70700167135592	5.42224543559321e-08	4.67332862416547e-07	7.93493044615323
UHMK1	0.223429241832772	9.53718895474849	5.70650913690154	5.43529244892415e-08	4.68010832550336e-07	7.9326159316546
FIP1L1	0.15583348996255	9.50858055435882	5.70639615763129	5.43828954522833e-08	4.68010832550336e-07	7.93208503875805
PSRC1	-0.143923616262001	6.84261591227598	-5.70639397853211	5.43834736791538e-08	4.68010832550336e-07	7.93207479917513
ELMO2	-0.175482705563899	9.12122324471563	-5.7038500822229	5.50626174043102e-08	4.73616297431221e-07	7.92012278795747
MYBPC3	-0.211304419109193	7.29598655950347	-5.70187558467607	5.55954602666061e-08	4.77958349281443e-07	7.91084840314879
ECI2	0.262198019499063	7.4004427793382	5.70156896770935	5.56786558172244e-08	4.78432320752037e-07	7.90940838627916
SREBF1	-0.206153412784674	7.70253923692712	-5.70026853634335	5.6032862269017e-08	4.81233368242922e-07	7.90330151761894
KMT5C	-0.147432376588909	7.38388208639667	-5.69993009169091	5.61254073484003e-08	4.81785470531484e-07	7.90171232060476
SYAP1	0.264632471710197	8.25562887424366	5.69896934997238	5.63889300401943e-08	4.83803965437963e-07	7.89720141046817
ANKRD13D	-0.20201222193513	8.64999211753242	-5.6984063316734	5.65439228067866e-08	4.8488973642359e-07	7.89455813855025
PELI3	-0.176021733064038	7.32832246223867	-5.69562736668995	5.731506589676e-08	4.91255527103049e-07	7.88151390398895
PPP2R1B	0.157445687357059	8.72283464015552	5.6948857984495	5.75225784020781e-08	4.92786390250567e-07	7.878033751129
CST3	-0.27824752837466	11.5790159661936	-5.69471576566852	5.75702620074341e-08	4.92947175641756e-07	7.87723583549205
BATF	-0.179210560104089	7.57524553818086	-5.690834671765	5.86692395324425e-08	5.02105017845924e-07	7.85902722771261
XXYLT1	-0.184256787688575	7.91596649251607	-5.68998968412328	5.89112135207821e-08	5.03922914251026e-07	7.85506395278285
TCTEX1D2	0.261098176178625	6.90140095056358	5.68662691720747	5.98838966314048e-08	5.11986293767397e-07	7.83929529249967
PEX1	0.205902658142017	8.56806228135979	5.68641651971003	5.99452736121837e-08	5.12254147639352e-07	7.83830890241389
ZDHHC5	-0.149360178554396	9.3235323437916	-5.68596270838023	6.0077868595887e-08	5.13130011935211e-07	7.83618141625001
C19orf70	-0.178345331150063	7.25400355965203	-5.68550001722515	6.02133533771975e-08	5.14029668690267e-07	7.8340124163312
H1F0	-0.381118207110895	8.94360493063908	-5.68469115216383	6.04509225703702e-08	5.15799463453289e-07	7.83022090464394
HAUS3	0.258331573503108	7.1594335191077	5.68406250880601	6.06361922167982e-08	5.17121463187582e-07	7.82727441817064
ZC3H11A	0.248987521729021	9.14630157221443	5.6835375679343	6.07913246801899e-08	5.18185251573939e-07	7.8248141556497
ENTPD4	0.188541943592648	9.55406928850358	5.68294785857329	6.09660606995154e-08	5.19414993905717e-07	7.82205051862729
CNST	0.27252252641391	8.28006290174265	5.68167570908443	6.13446839632003e-08	5.22379706395924e-07	7.8160893115496
ZNF655	0.140290941213408	9.00663434831464	5.68101308723272	6.15428064566061e-08	5.23805174474398e-07	7.81298465871895
COG3	0.159479512132817	8.35144268289876	5.67993835214529	6.18654811482392e-08	5.26288783740111e-07	7.80794959572087
RAB29	0.193786190312965	9.6797477271027	5.67912560084607	6.21105967903415e-08	5.28110450913587e-07	7.80414232687045
NF1	0.156772694521015	8.90600895994301	5.6775975275763	6.25740184727373e-08	5.31785576731418e-07	7.79698516255033
ARNT	-0.137108628552109	9.50417363846038	-5.67625693043959	6.29833669892072e-08	5.34997728167416e-07	7.79070714269649
FKBP1A.1	-0.238098297188236	11.1023036140896	-5.67498724886262	6.33734754197511e-08	5.38043331153345e-07	7.78476212302581
F2R	0.41885166143692	8.10523828097172	5.67465006298787	6.34774718697077e-08	5.38658009176096e-07	7.78318346792188
DOPEY1	0.189513440392798	8.45706462746765	5.6743869349087	6.35587429723302e-08	5.39079328453873e-07	7.78195158364482
RB1CC1	0.205739152346256	8.55435602961033	5.6739338311582	6.36989294614318e-08	5.39999676508448e-07	7.77983038043946
NCL	0.217117491263332	10.1041924546529	5.67236319397557	6.41872157987934e-08	5.43868615774269e-07	7.77247831540302
KIF18A	0.299819487682106	5.25011655466571	5.67211938879349	6.42633384095435e-08	5.44220896634281e-07	7.77133719748802
UFSP2	0.270230951126566	7.36764138692006	5.67202562471913	6.42926376009762e-08	5.44220896634281e-07	7.77089834807123
STARD10	-0.243907873186833	7.24321633361007	-5.67154288027387	6.44436913823483e-08	5.45228809273585e-07	7.76863900719203
RAB35	-0.210632980344769	8.71926723441833	-5.67066458759204	6.47194052143402e-08	5.47289890919678e-07	7.76452874701747
MPP6	0.364202027543262	6.86811034549723	5.66622871357267	6.61296348300739e-08	5.58938034002528e-07	7.74377603999447
MRPL4	-0.176091497447082	7.80191259871992	-5.66587869578138	6.62421808543083e-08	5.59611843014989e-07	7.74213898051052
SH3PXD2B	-0.465222007178481	6.93911368613341	-5.66546247205317	6.63762587641015e-08	5.60466795151265e-07	7.74019235792253
PFDN2	-0.157643640376804	8.38166601967815	-5.66518622578271	6.64653922715455e-08	5.60941587844212e-07	7.73890044334824
ARMC8	0.142968715723262	8.57613576152647	5.66414339648459	6.68029271201795e-08	5.63511282308174e-07	7.73402384302849
SLC46A3	0.212135476028996	8.49236506373595	5.66389370877386	6.68839924358709e-08	5.63916074701645e-07	7.73285631225125
CYP4V2	0.272351601709449	8.94819174949734	5.66199702571589	6.7502930697815e-08	5.68853169815299e-07	7.72398860184475
ZNF567	0.25977538088265	6.61693493281911	5.66121499246338	6.77597563426766e-08	5.70735338997011e-07	7.72033287279845
SECISBP2	0.151376912242936	9.85049721730451	5.66086557683579	6.78748156365281e-08	5.7142215159088e-07	7.71869958622905
VPS37C	-0.213999811191869	7.95998648170087	-5.659163168817	6.8438140810166e-08	5.75880268771821e-07	7.71074291090943
MAFG.1	-0.32200180373234	8.07467234833229	-5.65884444329449	6.85441135998958e-08	5.76487443833756e-07	7.70925343494019
TCEA1.1	0.191070490566661	9.11525220303148	5.65862559914073	6.86169697925586e-08	5.76815631668412e-07	7.70823075919696
PIP4K2A	0.240467571035751	11.2762650088127	5.65830592331756	6.87235303090475e-08	5.77426685415791e-07	7.7067369362748
EPB41L5	0.227824411052537	6.61836342609688	5.65764913716034	6.89429708725246e-08	5.78985107110738e-07	7.70366799546724
SH2B2	-0.285497006850663	8.77866639369778	-5.65715052377811	6.91100212125949e-08	5.80102236155745e-07	7.70133830031943
PDK3	0.232237854716534	8.95936348885744	5.65606529630309	6.94749738684365e-08	5.82878619345033e-07	7.69626821002986
KREMEN1	-0.264715592356947	6.37344761121736	-5.65471443714273	6.99318893304975e-08	5.8642343792736e-07	7.6899580110463
CEBPZ	0.240018266361764	7.13731808019776	5.6542681921466	7.00834720629296e-08	5.87405620318989e-07	7.68787370907098
EPHB3	-0.144208525612373	6.62805123397392	-5.6526233077319	7.06449938638486e-08	5.91821059160143e-07	7.68019179457311
P2RY14	0.371592657085619	8.00898391542143	5.65251521786294	7.0682046620265e-08	5.91840633979508e-07	7.6796870467358
MYO1F	-0.19103706155485	10.9687117737251	-5.65216437325765	7.08024456529597e-08	5.925577287637e-07	7.67804874987601
COL4A1	-0.118775174656801	5.61493046216517	-5.65016938290474	7.14908856748444e-08	5.98025818932653e-07	7.66873426429386
HEATR5B	0.18288273108702	9.49474152823544	5.64900986825818	7.18940186045972e-08	6.01103104056485e-07	7.66332156409578
GSPT1	0.243070581592113	10.2620623494296	5.64858536872144	7.20421610174862e-08	6.02046451483385e-07	7.66134015297506
SACS	0.261444720154706	8.00186349988527	5.64840947025678	7.21036337057895e-08	6.02264942389172e-07	7.66051915114705
UAP1L1	-0.221620004146001	7.93005610717845	-5.64800895739787	7.22437956084527e-08	6.03140170192411e-07	7.65864983030106
ASH1L	0.140455346808061	9.3767828831748	5.64694896021827	7.2616034591454e-08	6.05951129571761e-07	7.6537029105466
ZNF277	0.231629279167718	7.99224743711864	5.64656376447226	7.27517676349488e-08	6.06786758630434e-07	7.65190538615781
SLC39A6	0.170464761535394	8.18436226382941	5.64641599071161	7.28039050943098e-08	6.06924681685963e-07	7.65121581824559
PSMB8	0.172149720048413	8.69863012102808	5.64626423113595	7.28574868435459e-08	6.07074504256486e-07	7.65050766347811
VPS18	-0.169758589796979	8.14218724110077	-5.64589001763649	7.29897751747032e-08	6.07879671313307e-07	7.64876152727949
SASS6	0.27542227239481	7.211304863467	5.644164881038	7.36026713147819e-08	6.12684736608595e-07	7.64071277428098
ASCC2	-0.277377787595995	9.89353873146755	-5.64244740919811	7.42178408235086e-08	6.17504026529612e-07	7.63270140265988
FBXO4	0.230574712962434	6.62065568265442	5.64229805270864	7.42715747310778e-08	6.17649661470934e-07	7.63200478627136
DBF4	0.316731291938939	5.18561325250613	5.64096727704265	7.47520292184862e-08	6.21342074167115e-07	7.62579843090149
NBAS	0.140813841949219	9.02067314837064	5.64061050409186	7.48813517601851e-08	6.22113686553429e-07	7.62413470951289
ARHGAP15	0.279824175068352	10.1723814253928	5.63917133539535	7.54052435944064e-08	6.26161029126858e-07	7.61742421553108
PHC3.1	0.16313471267728	10.6045037420088	5.63828049403698	7.57313246352899e-08	6.28562620439349e-07	7.61327100830926
P2RY2	-0.382612279180831	8.4505793918652	-5.63604963877178	7.65539602170631e-08	6.35081223250848e-07	7.6028724102663
SLFN5	0.314399080425224	10.4801661472161	5.63554638064664	7.67407423558923e-08	6.36321097122204e-07	7.6005269707353
MACF1	0.189830410478789	9.66049648791001	5.63525316680515	7.68497727386205e-08	6.36819374988179e-07	7.59916050882813
MAPK1	0.129718126852525	11.2146410696744	5.63518391999929	7.68755439773388e-08	6.36819374988179e-07	7.59883780543644
STK17A	0.291246454677157	9.47885482316408	5.63505581712202	7.69232416573859e-08	6.36905013975286e-07	7.59824082841143
NAPEPLD	0.252818992514262	7.50063730381621	5.63470926543138	7.70524213459655e-08	6.37664892769912e-07	7.59662589505573
CDKN1A	-0.334284398822582	8.72420755541274	-5.63312087906102	7.76472223468869e-08	6.42275519927088e-07	7.58922484751348
RSG1	-0.144332831922613	6.93470916752629	-5.6329036006897	7.77289344496227e-08	6.42639609358471e-07	7.58821255203631
ZNF250	0.129053974172242	7.56730619674325	5.63271555956253	7.77997191129327e-08	6.42913044807211e-07	7.58733649322365
ADAMTS6	0.228006205413774	5.65611584356816	5.6304323394131	7.86642390345918e-08	6.49742222413624e-07	7.57670082242566
MGA	0.136707616438695	8.28882876977194	5.63002890975313	7.88179669546659e-08	6.50343713137135e-07	7.57482186880629
KLK7	-0.128623225377383	5.99948969906748	-5.62997616687171	7.88380864576913e-08	6.50343713137135e-07	7.57457622806886
RAP2A	0.284107649097766	8.32819826187141	5.62994099807557	7.88515048718007e-08	6.50343713137135e-07	7.57441243640734
PDLIM2	-0.178605480077531	8.60777299142463	-5.62934339744332	7.90798568442413e-08	6.51911701876512e-07	7.5716293344979
ADAM9	-0.318717914351955	8.53799230417694	-5.62332167799746	8.14172154286169e-08	6.7085581857277e-07	7.54359638892733
LAMB2	-0.197881731520099	7.04604217853586	-5.62247260824334	8.17521704705549e-08	6.73290339218367e-07	7.53964531526119
CCDC18	0.282216351067651	6.30895208009869	5.61918692798569	8.30610962578397e-08	6.8374001400466e-07	7.52435942442439
BICD2	-0.190225708229866	8.20470736249729	-5.61759371774512	8.37031396479091e-08	6.88692627759437e-07	7.51694951278901
STRN3	0.192795016961183	9.0920490608569	5.61665181358817	8.40849936307492e-08	6.91500709800778e-07	7.51256943933771
MFSD13A	-0.234025032545043	7.86750682506249	-5.61586581560656	8.44049448856949e-08	6.93797251885886e-07	7.50891474033773
CRCP	0.148191510717819	8.56315085574385	5.61542473820304	8.45850123408205e-08	6.94899734518496e-07	7.50686398719273
CES1P1	-0.423512167773269	7.28325672152516	-5.61533769449033	8.46205917914358e-08	6.94899734518496e-07	7.50645929728069
LYPLAL1	0.306380249513913	6.98811072621063	5.61514505573365	8.46993856308486e-08	6.95211904783201e-07	7.50556368212787
TUSC2	-0.150227192939139	8.32960654937682	-5.61349785905594	8.53760625134341e-08	7.00428832400878e-07	7.49790637945135
TUBA1A	-0.329469921533461	9.94064946697764	-5.61255490718753	8.57658068450491e-08	7.03287866808271e-07	7.49352356468614
BRICD5	-0.174760326883164	7.82003340911252	-5.61234219771042	8.58539647593183e-08	7.03672303469644e-07	7.49253496462659
USP16	0.215453617382217	9.23811631963415	5.61128505537508	8.62934151111285e-08	7.06690530863778e-07	7.48762210327945
ZNF432	0.239886230987592	6.95566176309558	5.61125697013595	8.63051199705764e-08	7.06690530863778e-07	7.48749159106005
ZDHHC2	0.157791438429541	8.47258468337769	5.60902910595448	8.72385686625474e-08	7.13990935458045e-07	7.47714008479078
MTERF1	0.215247416371919	6.84159065644758	5.60882200709369	8.73258401384768e-08	7.14362246967731e-07	7.47617796377993
TDRD9	-0.511405949701139	6.54662565730652	-5.60693871058257	8.8123386916637e-08	7.20540767460349e-07	7.46742980389647
CPLX1	-0.128452226805889	6.29311024948385	-5.6059866341205	8.8529280780319e-08	7.23368732942154e-07	7.46300802934664
ZFP14	0.297084560563476	6.53314114750646	5.60592852175336	8.85541145970363e-08	7.23368732942154e-07	7.46273815150357
ZMYM2	0.166816463220647	10.2481160465728	5.60545866241312	8.87551550996994e-08	7.24663737614787e-07	7.46055616085973
DHRS7	0.241433763344741	8.95298713666069	5.60454874887192	8.91457522184225e-08	7.27504444145364e-07	7.45633093933385
STARD4	0.264325741246588	7.27478815302939	5.6038310427278	8.94550252708737e-08	7.29679076946342e-07	7.45299856378302
SMAD2	0.2493756938422	8.90657319308858	5.60322244612411	8.9718102256432e-08	7.31474991519681e-07	7.45017301700643
RPN1	-0.139412448741894	10.1718046618175	-5.60246285913114	9.00475083836084e-08	7.33809714590706e-07	7.4466467507041
METTL8	0.172025642830504	7.26722933977817	5.60205933116193	9.02229846295238e-08	7.34888409920746e-07	7.44477356369005
APOBR	-0.24300062671012	7.65922298366073	-5.601210718618	9.05930991330707e-08	7.37550694374684e-07	7.44083457673464
SLC26A2	0.209979816339259	7.34995921800543	5.60066445214423	9.08321326406421e-08	7.39143769574065e-07	7.43829919392927
LILRA3	-0.615019085320524	10.0705846707318	-5.60031134781464	9.09869706967476e-08	7.40050513567821e-07	7.43666042110145
NAXD	-0.141291769116824	7.97814616223825	-5.59924490735933	9.1456177680014e-08	7.43512120690929e-07	7.43171144258696
GLCCI1	0.247933838254784	8.4897049105135	5.59839199273878	9.18331394989475e-08	7.46220858998121e-07	7.42775381607248
TREM1	-0.571033917921985	9.61368627807065	-5.59519628701076	9.32590904298535e-08	7.57446866911931e-07	7.41292893838518
ACP2	-0.244211523328	8.81802766504133	-5.59429986951471	9.36629498422453e-08	7.60364747100285e-07	7.40877147375927
ZDHHC13	0.192524200843902	8.30245677036224	5.59306742774782	9.42209878002097e-08	7.64530890060911e-07	7.40305630026049
CCDC66	0.2860484169396	7.18229887140829	5.59279371277146	9.43453634880516e-08	7.65175907109565e-07	7.4017871223991
DNM1L	0.154242461459566	8.92409844603019	5.59205863994908	9.46801739127773e-08	7.67526202979091e-07	7.39837889855804
MSRB2	-0.317285011555979	8.57309422635733	-5.58974630368161	9.57409826308284e-08	7.75756783217853e-07	7.38765951994189
MTCP1	0.19821046670558	6.89253929089432	5.58860317362195	9.62696862186944e-08	7.79549850087187e-07	7.38236136686035
HTRA1	-0.216770024564161	7.09619990696599	-5.58853660520521	9.63005621940179e-08	7.79549850087187e-07	7.38205285941555
TPH1	0.293573277272935	5.72246829861586	5.58671419858875	9.71496047393579e-08	7.86049578356228e-07	7.37360797711916
AKR1A1	-0.312247042197088	8.73197557890928	-5.58515746762542	9.7880659831051e-08	7.91588941555862e-07	7.3663956734193
MICU2	0.252583051710873	8.4776667682323	5.5842262344052	9.83205417280239e-08	7.9476936717845e-07	7.36208193136731
SEPT7	0.243791254960122	8.34730751104698	5.58385904492251	9.84945195494013e-08	7.95798374065494e-07	7.36038113565265
PNP	-0.251103858599681	9.31654246617362	-5.58301036147705	9.88977854574473e-08	7.98678089284018e-07	7.35645038043522
IPP	0.29263605230319	7.17671371309857	5.58253833664658	9.91227734281862e-08	8.00043358711336e-07	7.35426432723358
DCK	0.2497010752038	8.91386795637559	5.58245886938377	9.91607001969177e-08	8.00043358711336e-07	7.35389630862809
KLHL17	-0.124815939736464	7.28480053098327	-5.58218559272441	9.92912332185227e-08	8.00717570439628e-07	7.35263077154708
GCFC2	0.22558162463811	7.2465020941465	5.5814671635103	9.963519859893e-08	8.03111520432415e-07	7.34930394246535
MAB21L3	-0.270164813120538	5.29429491781458	-5.58111634746996	9.98035830090652e-08	8.03808480198264e-07	7.34767952334005
ZBTB25	0.249888183991199	8.18854525297831	5.58109057565501	9.98159639007347e-08	8.03808480198264e-07	7.34756019218482
ATP5S	0.154402109467494	8.12067614114475	5.58016430318925	1.0026194668012e-07	8.07018728518736e-07	7.34327152061909
IMP4	-0.152704383270112	8.93503613871133	-5.57992503904532	1.00377463875148e-07	8.0756725065763e-07	7.34216379734567
EXOSC9	0.192941488060088	8.4075946785893	5.57849677471753	1.01069742220236e-07	8.12753285552162e-07	7.33555201143845
MCAT	-0.141152564578678	7.13877185020807	-5.57811659459461	1.012547997932e-07	8.13857532708381e-07	7.33379225546607
NCOR2	-0.257914455433463	8.83973603398284	-5.5775717618893	1.01520581353804e-07	8.15609269990413e-07	7.33127050513422
MED16	-0.213454283940402	8.55515529909107	-5.57729545608135	1.01655629833499e-07	8.16309551296037e-07	7.32999169074859
SKIV2L2	0.183799319815803	9.17671690996436	5.57711774783985	1.01742580038137e-07	8.16461833998213e-07	7.32916923370334
ABCB7	0.185302585245259	8.90460930023183	5.57706096667624	1.0177037759539e-07	8.16461833998213e-07	7.32890644673369
ABCF1	-0.159884388997096	8.92653048590463	-5.5768191521318	1.01888842449459e-07	8.17027745098016e-07	7.3277873331493
USF1	-0.173214489944312	9.80535016609048	-5.57313164988379	1.03712126379261e-07	8.31257325112197e-07	7.31072566501157
RBM10	-0.148969260979058	8.76598418033846	-5.57261303786693	1.03971096961002e-07	8.32941382044717e-07	7.30832671092862
C9orf24	-0.127040472257392	6.22520102892343	-5.57081635616883	1.04873170042436e-07	8.39773510043897e-07	7.30001692174466
MLXIP	-0.270082992650964	9.59064171972332	-5.56977151221372	1.05401273550268e-07	8.43606061730036e-07	7.29518526559082
ARRDC1	-0.220803481823468	8.86825764350703	-5.56758405672701	1.06515321955917e-07	8.52122575647339e-07	7.28507181694338
TMEM88	-0.335713791572005	8.19525925958699	-5.56666762267248	1.06985463649424e-07	8.55482262802712e-07	7.28083558186537
ELF2	0.174802133563494	9.17589071473758	5.56272941970964	1.09028984985468e-07	8.71311913900902e-07	7.26263648617035
METTL7B	-0.455867280450194	6.6109040211329	-5.56265623809704	1.09067317237478e-07	8.71311913900902e-07	7.26229838351072
RBM28	0.159516358611691	7.85567709593106	5.55902070620076	1.10988255704543e-07	8.86242521429063e-07	7.24550580739693
RRP1	-0.124336947840133	7.80252718642708	-5.55807184114578	1.11495029381348e-07	8.8987231315226e-07	7.24112419917227
GSS	-0.155862788367024	8.08787835710541	-5.55526650355575	1.13006570067903e-07	9.01514275394293e-07	7.22817283092899
PRL	-0.195380313202577	4.67242871831323	-5.5546735890711	1.13328590257407e-07	9.0348929480915e-07	7.2254360923729
